recv_ts,node,ts_ms,active_protocol,wifi_rssi,wifi_loss,ble_rssi,lora_rssi,lora_snr,lora_loss,rtt_ms
1785638490.8553216,a,1785638490855,0,-61.88022798202097,0.04281585143493348,-71.096871084947,-91.81357981883252,5.657389085037638,0.018096775721886817,9
1785638490.8557935,b,1785638490855,0,-63.86910565783324,0.060859113150472356,-73.430648862624,-91.16422204158079,6.747893841548647,0.0399920117023216,6
1785638491.1169767,a,1785638491116,0,-59.74909934111285,0.016948224116802763,-67.60018942687877,-90.00925459287176,6.02504149014647,0.02210771490780531,9
1785638491.1179883,b,1785638491117,0,-60.74245868277688,0.0,-68.95735365948394,-91.10395213120862,7.552577543380823,0.0,8
1785638491.3717449,b,1785638491371,0,-62.19463665391166,0.05460192151654991,-72.0509780187082,-90.53183300225867,7.3127492558650795,0.015396383394583513,5
1785638491.3717449,a,1785638491371,0,-58.2829038926037,0.008303413462412167,-70.5507402421504,-88.82673107870582,6.345809409713837,0.030254316226620146,5
1785638491.6380076,a,1785638491638,0,-62.89790188223541,0.025380333384000458,-71.31063027407588,-90.27304454626726,6.502177172877434,0.008348864902868246,9
1785638491.6380076,b,1785638491638,0,-57.59952800312405,0.030271677872923543,-70.87540013357825,-89.36729098261667,6.778094432167365,0.016293257780159446,9
1785638491.888554,a,1785638491888,0,-60.01146691627715,0.02870994851606437,-70.58135628619851,-91.09568752348439,7.5715750342897605,0.0067713215972988045,8
1785638491.888554,b,1785638491888,0,-61.3264893522074,0.0400883295943759,-70.03218739340076,-89.64789643880097,7.818273799958732,0.009122835202075704,5
1785638492.1450586,b,1785638492145,0,-57.54104192964111,0.04151505325451296,-74.25021996311024,-88.4786344324184,8.306140489394988,0.0,8
1785638492.1450586,a,1785638492145,0,-63.88013313465519,0.017492511417325583,-75.43551040719896,-90.0550937707465,5.542956659563107,0.012955831373667015,6
1785638492.3997107,b,1785638492399,0,-60.453323056316364,0.0,-69.99818161958433,-89.00236528807093,7.578356953967972,0.010666997157970167,8
1785638492.4000776,a,1785638492400,0,-61.900600149425934,0.021157019738726603,-70.33272127778405,-91.10136072986576,7.219008460431125,0.0029430936854057,6
1785638492.655264,a,1785638492655,0,-58.89649057351336,0.045164961173401276,-70.48267429462548,-89.00894961173555,7.079221511021912,0.02311633329833965,9
1785638492.6562684,b,1785638492656,0,-60.53409725439421,0.033935396115924756,-70.0101989637389,-89.44695427858441,6.568293015690255,0.011512281397757554,6
1785638492.9023666,a,1785638492902,0,-58.70644730228296,0.032883254225997145,-69.45478585686166,-89.69284462389622,7.4630201485596785,0.0029388421890095117,6
1785638492.9023666,b,1785638492902,0,-62.244568025537944,0.0200501232296842,-66.8150036677504,-90.45926739247153,6.879935352717126,0.006109912806173096,9
1785638493.1683183,b,1785638493168,0,-60.189922340949025,0.04445739036450504,-74.12577540304271,-89.27750056255552,6.643212052112382,0.02014437487147295,7
1785638493.1683183,a,1785638493168,0,-60.086336326434356,0.021208897099907635,-69.69718843342159,-89.89890491500854,6.295453678076444,0.0018574050871640532,10
1785638493.4316328,b,1785638493431,0,-62.74155424769351,0.005132049483129612,-71.84425762160603,-89.25790659671675,7.922477540928478,0.016316975406995823,5
1785638493.4316328,a,1785638493431,0,-59.11064631851511,0.04137862132825823,-66.14721008843308,-89.19732428253045,6.927226143729944,0.016305866776765283,9
1785638493.6774776,b,1785638493677,0,-59.32845092062871,0.03239303627773063,-68.69592157323846,-89.79993862077572,6.049844216522309,0.0020591285682837,5
1785638493.701101,a,1785638493701,0,-56.93965970106287,0.0014522578129462088,-70.34131023452474,-91.7377557925789,4.746972459398977,0.0,6
1785638493.924278,b,1785638493924,0,-59.66535680991152,0.01208107005774252,-66.00198431157071,-91.41938576377045,4.907134092425498,0.020178153481254974,6
1785638493.9591048,a,1785638493959,0,-58.930808096099625,0.03259739231277355,-70.0899579126954,-89.6659677342208,6.299344242877367,0.014399358552004457,8
1785638494.175121,b,1785638494175,0,-60.992679981585425,0.022468380809522962,-71.22112982572531,-89.04398051741038,8.37256026721513,0.006960384706978446,8
1785638494.2217278,a,1785638494221,0,-60.8060587831623,0.023477028454601062,-70.1980884051104,-87.88123119341357,6.0073515034529725,0.001620225762638967,7
1785638494.4277637,b,1785638494427,0,-59.82132400678092,0.016769325847257592,-73.45172224956683,-89.44600502247872,8.041818096185402,0.004696294764709977,4
1785638494.4756339,a,1785638494475,0,-61.35305441831706,0.02754594004902026,-73.88482913554644,-90.51983449155506,6.632287432368646,0.0,4
1785638494.6779492,b,1785638494677,0,-59.91186622027348,0.02473573956533241,-66.20446633814862,-91.20878377255026,7.516791140128468,0.0,9
1785638494.7251585,a,1785638494725,0,-62.849953998293095,0.009515393151930267,-72.15646239288544,-91.35493883659437,6.576512732328054,0.023323354266528276,6
1785638494.9403956,b,1785638494940,0,-56.890874004833066,0.009487299937436171,-68.88861061840588,-87.13269180589106,8.455428702986564,0.012278342274213937,9
1785638494.971466,a,1785638494971,0,-60.25733062488386,0.04751743106408056,-72.10795583258566,-92.19011437353088,6.272116865010324,0.0,6
1785638495.1953392,b,1785638495195,0,-58.41326871022803,0.004835789774901142,-71.44350761513056,-89.47606189197373,8.050380293501975,0.0,8
1785638495.2230823,a,1785638495223,0,-58.18270449221712,0.01021178009242008,-70.2162344987551,-89.34534333846516,6.36289364356494,0.012138081104242467,4
1785638495.4444828,b,1785638495444,0,-58.02608193593829,0.013953024114653868,-67.27115614271608,-89.2667591153862,7.591213786486641,0.020902043405134275,6
1785638495.4878657,a,1785638495487,0,-60.08054678914951,0.01749129504470978,-70.59393782553735,-89.4424918266531,6.148090199509156,0.007741994179621023,10
1785638495.6949613,b,1785638495694,0,-60.082272503197956,0.026135932037850144,-73.00067397457829,-89.52022300135306,7.1577028266261,0.020527778679388466,5
1785638495.7374861,a,1785638495737,0,-64.06277914761465,0.03822571210979574,-68.95420624569607,-91.00393562692378,6.492228802060436,0.014333879892259212,9
1785638495.9423594,b,1785638495942,0,-59.90806861541323,0.017766275459406393,-69.07560033235481,-91.27918150852054,6.986692480325232,0.022223675236785354,4
1785638496.0033455,a,1785638496003,0,-58.65718425736985,0.01993183887313312,-68.76923544503552,-90.69593252963472,6.85027828130865,0.025373129146473192,6
1785638496.1937037,b,1785638496193,0,-57.06257321966503,0.010006033325845239,-71.40749875363811,-90.2255382469636,9.010159001971289,0.009705032920106235,10
1785638496.2721446,a,1785638496272,0,-58.422316393830464,0.0,-70.01375315461127,-87.87970866445416,6.644068453284752,0.0,8
1785638496.436985,b,1785638496436,0,-59.30542211779381,0.030102420090398624,-71.98882784808127,-88.68456245210561,6.170061999402968,0.005434778149660748,4
1785638496.5271325,a,1785638496527,0,-59.98574475210883,0.0,-72.48647808583121,-91.7702123700347,7.651865759582103,0.005330087314700783,5
1785638496.6901193,b,1785638496690,0,-62.811395252391456,0.030684331412531886,-71.97254899663082,-88.01613951004134,7.677377605457207,0.012482872325349125,9
1785638496.7775342,a,1785638496777,0,-60.992109761806326,0.022008422086558226,-71.56426332126995,-90.06647172180017,5.611748370296467,0.0218857188821142,4
1785638496.9441898,b,1785638496944,0,-61.302494039285634,0.039091685447354446,-70.16928956821957,-88.72295066496368,7.199397352826158,0.0245445097318134,7
1785638497.0479193,a,1785638497047,0,-60.592488427212146,0.02334307555199497,-69.68972951366636,-91.50692502610504,6.586790871031363,0.016731942417738243,6
1785638497.1868749,b,1785638497186,0,-59.75460617103705,0.023520930121977316,-67.66389174645674,-91.16346219482543,5.953918636100477,0.012358760628802968,10
1785638497.2994814,a,1785638497299,0,-59.92637524357668,0.02875074173251114,-69.13758010540175,-89.01702672034688,8.176012139861271,0.0,9
1785638497.4404962,b,1785638497440,0,-56.42017395382861,0.013074567002584097,-70.26160042686709,-92.07449946177826,7.479015242867744,0.0012050902725393477,9
1785638497.5525029,a,1785638497552,0,-57.72227962150659,0.03347542991999651,-66.58293726025158,-91.01317323758948,5.643379760445183,0.010615025643812349,9
1785638497.6947312,b,1785638497694,0,-57.10663437333908,0.04814540586326957,-67.69760296644863,-91.91744892665217,6.20153397547487,0.013128303425796429,7
1785638497.8152008,a,1785638497815,0,-59.17584137880179,0.02483201247484665,-72.62952636515442,-90.92663203700543,7.971667368891367,0.0,7
1785638497.953272,b,1785638497953,0,-62.10103451082109,0.04527949686727582,-69.4379958729965,-88.99905445059329,7.7164731452509985,0.0,6
1785638498.0660608,a,1785638498066,0,-58.4514912101383,0.03799113634433715,-72.0511578545439,-90.29426418207176,7.150706169514442,0.0,7
1785638498.1823294,b,1785638498182,0,-58.27662967759015,0.0,-72.00902363370083,-88.43036051649472,7.819823442194321,0.016458491015516143,8
1785638498.3257587,a,1785638498325,0,-67.97172151155898,0.024256888663297227,-68.40799146454664,-90.24875965283002,7.068408266300906,0.012564775953040102,10
1785638498.4591527,b,1785638498459,0,-59.51749934260296,0.0,-70.08671545019362,-87.58694215837991,7.994964896725306,0.013818613567921946,5
1785638498.5885491,a,1785638498588,0,-62.11200494750333,0.009873805167485105,-67.56084158948231,-87.5536141162177,6.716533523074378,0.001992097002804163,10
1785638498.6902206,b,1785638498690,0,-63.50099137533127,0.019548676149346033,-69.98840055015263,-93.58114009260407,6.798179895733259,0.005669662605972851,5
1785638498.8634531,a,1785638498863,0,-59.783330656191026,0.0,-69.64646448513813,-92.27007522949408,6.283792859081419,0.0042058750217445024,7
1785638498.9562056,b,1785638498956,0,-60.618673968205975,0.030308261732763613,-67.09506978977674,-89.59124441190976,6.37112937434619,0.0015124369264569726,5
1785638499.1135685,a,1785638499113,0,-56.894741421325385,0.0,-72.05381092195705,-89.608067503543,6.568295351859418,0.01718790112967529,10
1785638499.225211,b,1785638499225,0,-57.723231999470244,0.0023528056520462567,-71.685403118353,-88.67831593603948,6.8666648525227085,0.020733540908217753,6
1785638499.3700557,a,1785638499370,0,-58.403028333743364,0.0,-68.735842893115,-92.09534413397449,7.194362876220959,0.016632719631012677,8
1785638499.4871047,b,1785638499487,0,-60.770255356671456,0.010479757629338324,-67.928846839913,-90.1822004527316,6.36960091607695,0.014279637144668234,8
1785638499.6250656,a,1785638499625,0,-59.57711602808123,0.02374749010739044,-71.56612980659246,-91.05446566934695,6.79701535511014,0.002390996519181716,6
1785638499.729089,b,1785638499729,0,-64.1038339934552,0.0416396685575462,-66.72332591500935,-88.2999698723781,6.630543033859329,0.012263180957087002,7
1785638499.894082,a,1785638499894,0,-58.31599313664594,0.03983279780260442,-69.07267674758488,-89.1015829719136,7.654497971076555,0.007693079338061728,6
1785638499.9732125,b,1785638499973,0,-63.04140660514739,0.04735807172000749,-67.23498894092921,-91.5239638938132,6.799608390305547,0.013085203869699897,5
1785638500.145762,a,1785638500145,0,-59.8034501416057,0.024231652213603967,-68.71058408889387,-90.08744575220194,7.45869429622218,0.012947565495319877,9
1785638500.2315495,b,1785638500231,0,-61.03766738761299,0.032424737049968747,-72.13520969289311,-89.84383076275014,6.24859852640295,0.015591175680205835,9
1785638500.3957028,a,1785638500395,0,-60.473754347108496,0.040214367671631945,-71.10505071578542,-90.61537643737444,6.755842205136552,0.020991686311514164,9
1785638500.4889956,b,1785638500488,0,-62.43379501816025,0.031246299884673104,-71.78390656606732,-91.14843557654021,8.085499939182407,0.0018238406651909095,6
1785638500.6477737,a,1785638500647,0,-61.849545340443214,0.038288897107984235,-69.87274785798593,-92.98723088252623,5.3932811652234856,0.012938892146544586,4
1785638500.7373312,b,1785638500737,0,-61.11379829108141,0.05509899436410794,-70.33725352348976,-91.47338978475483,6.368722531926247,0.009688161610950728,9
1785638500.896248,a,1785638500896,0,-63.40704159206749,0.06602240662328293,-70.53705241970216,-90.19427719726825,6.318870495644223,0.007054614102268785,7
1785638501.003714,b,1785638501003,0,-60.07771892694154,0.029962587101364065,-66.44231170009695,-90.17191918373187,7.085236688841734,0.023356117159150147,7
1785638501.1453552,a,1785638501145,0,-58.297771752874255,0.0071897299765186565,-67.92853481645041,-91.70228807783008,5.973523968364846,0.017135442092939136,9
1785638501.254603,b,1785638501254,0,-60.95650839251926,0.01798621459839928,-70.70552569400358,-90.39010209922084,5.6838111472633095,0.02152674518882123,7
1785638501.3966014,a,1785638501396,0,-60.45857198914714,0.05526442708615266,-67.41070768129788,-87.91318318615687,7.2077481235329515,0.00480303447550675,9
1785638501.5195913,b,1785638501519,0,-62.409066102925486,0.03797291468266668,-71.06783148508266,-90.64794647780526,7.2622634633167005,0.011623527550558368,9
1785638501.6590605,a,1785638501659,0,-59.79010578363573,0.047908147651065935,-69.2479818009945,-91.18713864334553,7.918037448322577,0.0,5
1785638501.7702966,b,1785638501770,0,-64.08682555531229,0.03593649753893892,-70.82368403371534,-88.15018202131186,7.1344184144428455,0.024254774398225126,6
1785638501.900041,a,1785638501900,0,-64.27195653267657,0.0,-68.9209615828514,-90.13501873439242,7.741047752725642,0.018382188315480386,7
1785638502.0272295,b,1785638502027,0,-62.80041437177242,0.04237314197161479,-71.16123810337491,-89.83930406298008,6.613790048827699,0.008731278500506756,7
1785638502.1743622,a,1785638502174,0,-59.59573335112452,0.02059099708429949,-74.80842423630287,-87.38314130585877,5.520491593149181,0.02463827713724519,6
1785638502.2862825,b,1785638502286,0,-61.16560917779565,0.04869084295824416,-68.29544000763129,-92.28061229884794,6.529198483559624,0.016737104408392132,9
1785638502.4275994,a,1785638502427,0,-60.23308360381733,0.017799550752435094,-71.07128023836322,-93.30460335687866,6.719483785130188,0.028333831897245858,5
1785638502.542005,b,1785638502542,0,-60.085095294466264,0.035133137226100945,-73.37029595685594,-93.41109032152755,5.53576993391908,0.006449679885380333,5
1785638502.685548,a,1785638502685,0,-62.81181057750831,0.015359417884166133,-71.25716555837988,-93.08541472909272,8.404748407148395,0.007757780961648056,4
1785638502.8125165,b,1785638502812,0,-59.869333487962145,0.05277516602504288,-70.52650550242015,-90.68902889022696,8.03827610359387,0.024251206149512542,5
1785638502.946431,a,1785638502946,0,-57.77823467003301,0.0,-74.58037698783647,-89.79177831950204,6.638660043345026,0.006219466445046721,9
1785638503.070884,b,1785638503070,0,-59.6209781640923,0.023761956105972197,-70.53125131621601,-93.22743538202913,6.937293215940077,0.027057300888708672,10
1785638503.2069218,a,1785638503206,0,-60.87205159873242,0.0,-71.05195165800976,-90.816515936835,5.895544514768332,0.011955180120750768,8
1785638503.3202393,b,1785638503320,0,-61.97318462407746,0.03595614358875954,-73.15535170307491,-89.25307865562077,8.443089371103808,0.0,8
1785638503.4570873,a,1785638503457,0,-62.82816522159353,0.02904182365814772,-66.06543499402802,-87.79452352004259,7.601097091159925,0.013032051252209177,6
1785638503.567448,b,1785638503567,0,-60.848802219941476,0.04821587698724477,-71.08075605983856,-90.85275948268232,6.901994434816171,0.012873475963890447,9
1785638503.711649,a,1785638503711,0,-56.426772576043724,0.05058651366526199,-74.66794104856577,-91.43387881389476,7.977126756687992,0.0007500485272858379,8
1785638503.8256297,b,1785638503825,0,-64.2032936988807,0.04066655971521907,-72.20651690892737,-90.0431729873842,6.07509430492758,0.0062650862849277615,5
1785638503.9575472,a,1785638503957,0,-60.41377742658847,0.02499700925579417,-69.45776615053401,-88.22879619463826,6.827624989655669,0.020088429328928042,9
1785638504.0902343,b,1785638504090,0,-62.03355628560662,0.000521409303784956,-71.92596626490297,-92.75903604381911,6.398755074369691,0.029151303385453034,5
1785638504.204405,a,1785638504204,0,-58.382605659646465,0.03432855861273587,-72.73042020041129,-91.20709939437673,6.395266762521314,0.024575470077237434,10
1785638504.3489442,b,1785638504348,0,-62.21858290480813,0.057166190678767895,-73.21889632828965,-90.72651454690111,7.986067817572115,0.011905825169623921,9
1785638504.4630506,a,1785638504463,0,-60.081479448869906,0.02042177177322794,-70.03424180162905,-88.32343279502982,5.446908472627948,0.01840613370394702,9
1785638504.599314,b,1785638504599,0,-64.54104283612654,0.057059263025389634,-68.72725496517697,-92.70100054018667,7.679714557649176,0.016622320128800952,10
1785638504.7032163,a,1785638504703,0,-59.045547126028396,0.05146276432161449,-71.43515636474861,-90.06372061396439,6.789047559780108,0.030920727478954576,10
1785638504.8484707,b,1785638504848,0,-61.45990861800165,0.03708255406263297,-69.1958996760242,-90.7623029558156,6.139969388390226,0.009333876225859534,8
1785638504.9569945,a,1785638504956,0,-61.021195377384096,0.03256574300653048,-73.68213599041526,-92.69353992468707,7.044046015099658,0.016767048044931298,8
1785638505.102471,b,1785638505102,0,-61.431880180050584,0.06868174704097348,-73.64667423524762,-87.35714787754385,8.518068096751533,0.011482024711571365,8
1785638505.2076435,a,1785638505207,0,-62.57311762263226,0.05687118529482156,-68.23260788885261,-92.27423052339101,4.842450830527325,0.020748581275258166,5
1785638505.3479953,b,1785638505347,0,-62.59534042477651,0.06693513237038592,-69.29670280658567,-90.36044170727094,7.246626585138073,0.02409373468228662,5
1785638505.4577475,a,1785638505457,0,-59.74288599856027,0.028944404774217974,-74.50995505440596,-91.73344660636181,6.97277711493426,0.022534169955196373,7
1785638505.6044378,b,1785638505604,0,-65.96689514211268,0.07248739329260945,-68.57757448904518,-89.8540641363039,5.76134168850513,0.02832463146870088,7
1785638505.7026792,a,1785638505702,0,-61.26848352252471,0.05028434089647172,-70.02848417638276,-91.45462964283062,7.460562590695796,0.0,4
1785638505.863282,b,1785638505863,0,-62.53360247248036,0.02103294943451422,-72.08949276516603,-88.7829403927485,7.646812818394477,0.023715081828757957,10
1785638505.9508352,a,1785638505950,0,-55.9452771572304,0.04535436618698943,-67.18482089643702,-89.21611024801615,7.633258786626402,0.020105512127525378,9
1785638506.11792,b,1785638506117,0,-61.34943631341066,0.03957811631856367,-75.21563975466063,-87.90768470618212,5.777213453802129,0.025486989492965004,6
1785638506.2235885,a,1785638506223,0,-61.687062015355295,0.0438792441708055,-68.86228097829962,-90.41970909697291,6.127882433774093,0.022058628612644647,7
1785638506.363769,b,1785638506363,0,-60.47524586252,0.06666193837281272,-71.12715753433496,-90.94431084746653,7.071527866033128,0.021985599618831012,5
1785638506.4718034,a,1785638506471,0,-61.47535595143052,0.03995631514441363,-71.04718160297875,-89.55234755916898,7.674923451941708,0.01297724281928067,6
1785638506.6116662,b,1785638506611,0,-63.508210833703934,0.04886194419908409,-71.67436137561742,-90.45818529055765,5.101632427597696,0.01345645512168021,10
1785638506.715704,a,1785638506715,0,-58.8268128084352,0.05211268799776747,-71.4653145277978,-88.44582130731102,5.667532497117226,0.02970765118088667,10
1785638506.863598,b,1785638506863,0,-62.27578918024235,0.0599921760998053,-72.18412654352254,-89.51640760439656,4.789830083660046,0.03555018189477628,8
1785638506.973728,a,1785638506973,0,-58.137556380330544,0.04572273711619789,-73.59439444910147,-91.25849585452856,6.924868578984341,0.008679248016591784,8
1785638507.1183472,b,1785638507118,0,-63.8633233583636,0.09683630810984338,-74.01685933822702,-91.76971436002997,4.795823756866952,0.024021391592716677,7
1785638507.222281,a,1785638507222,0,-61.17022801857664,0.03035786544374902,-74.68282271772017,-90.91468710535753,5.228708611473701,0.012226217188979066,6
1785638507.355909,b,1785638507355,0,-64.0904158600507,0.030243396239367233,-71.82784114657406,-91.10189344348602,6.422421674375447,0.01801076782192168,8
1785638507.47477,a,1785638507474,0,-62.98464631477581,0.052056049896954344,-70.83497221851219,-90.19531650015145,5.457034250111242,0.01036637189167447,8
1785638507.6185148,b,1785638507618,0,-62.4798990798107,0.0637849164733385,-67.39490545049188,-90.0691152923243,5.671073605465224,0.005404673751218392,7
1785638507.7232392,a,1785638507723,0,-62.84415860852464,0.06168728012436216,-71.5777214116251,-91.83404801461997,5.9714843373439965,0.0005347706832346758,9
1785638507.8620467,b,1785638507862,0,-62.5107287935979,0.08693533962962961,-73.70401239309331,-88.94467010488053,8.020219385782813,0.030196219153027136,9
1785638507.9707057,a,1785638507970,0,-63.0652022698473,0.04579835330868783,-76.47123712261545,-90.5494647272,7.198516734715497,0.009376181005375076,7
1785638508.114823,b,1785638508114,0,-66.18023723562375,0.07875316972798248,-70.6830557355436,-90.52938383282401,7.0368592878338765,0.014548068198374918,6
1785638508.2289226,a,1785638508228,0,-60.4310377881461,0.04042259059080656,-70.61996088464065,-89.02271335504575,8.648320357173152,0.01785984990993036,6
1785638508.3627024,b,1785638508362,0,-62.85620537387107,0.07651917685648055,-74.98045520924879,-90.00097155740252,5.851166422565786,0.02292110616633763,7
1785638508.4745796,a,1785638508474,0,-59.84450840235328,0.05809292639797236,-72.24292006010175,-91.70095724707271,5.545821271908764,0.022543456742525992,5
1785638508.6129575,b,1785638508612,0,-64.01167179802759,0.13856462020087917,-73.62496010719781,-91.53996366018465,5.542894055726125,0.021970727635420205,8
1785638508.7230232,a,1785638508723,0,-62.90254942669614,0.06572150277433655,-69.89609792438276,-91.63103189644205,6.217807123099321,0.013054312658537393,7
1785638508.8654003,b,1785638508865,0,-68.31195881376377,0.06313204155447741,-72.12473967961238,-92.00840783865885,7.423574292087464,0.02323949523633803,10
1785638508.9728339,a,1785638508972,0,-61.907354903583894,0.06415564149219827,-73.26237140389607,-89.88427539595419,6.175143987283266,0.019600220074478536,5
1785638509.1275637,b,1785638509127,0,-67.69564504760682,0.04205569450087186,-72.22695204488413,-89.71149209095807,6.851881939753493,0.016760096235422402,9
1785638509.2320802,a,1785638509232,0,-62.74994499830849,0.07147580903557316,-74.48672351433372,-88.89321716092576,6.376940561251095,0.0224389814382923,9
1785638509.3760521,b,1785638509376,0,-62.746821516810485,0.06553976699550762,-74.16413095195635,-91.9006587372292,5.806156212290652,0.018367553836358214,6
1785638509.488076,a,1785638509488,0,-61.602321486154146,0.03341093625015544,-69.85057096684214,-87.05078874690282,7.690548354538165,0.02274348548178908,11
1785638509.6253211,b,1785638509625,0,-65.32113920752556,0.02563014332328723,-77.38058302761095,-92.34137621608642,6.4955966895587816,0.008900103589182296,8
1785638509.7367015,a,1785638509736,0,-63.90758087594352,0.06170837229375822,-71.4505456379606,-88.99363205237967,9.145189311932274,0.00606203650644452,9
1785638509.8775885,b,1785638509877,0,-67.36773182737977,0.029311054640992172,-75.14974998225746,-90.25742422188985,7.345303657358899,0.02369225361544076,11
1785638509.9878466,a,1785638509987,0,-62.907661002128535,0.07705394244271681,-74.6720095297335,-90.63576599002664,5.92880032620044,0.017732841175490403,6
1785638510.1263695,b,1785638510126,0,-65.17706608600488,0.07267153457392826,-68.1830519343971,-90.87356416755492,6.316623751245392,0.03650103313226073,9
1785638510.2378767,a,1785638510237,0,-63.193868204753585,0.08156425873418874,-72.01191150839806,-91.89538717431465,8.076758839681483,0.0,6
1785638510.382289,b,1785638510382,0,-64.66599872120656,0.06961017810245285,-75.53500346723489,-90.02421060339763,5.492894747910091,0.03613983759515483,7
1785638510.4936082,a,1785638510493,0,-65.02334120627647,0.06904233641480395,-73.05194510857409,-88.56325235802406,5.310901606847396,0.019391589058775225,5
1785638510.6337483,b,1785638510633,0,-65.87538494962283,0.07956901149518443,-74.95158181181704,-94.04921321894776,6.764207853428843,0.03462198263727253,10
1785638510.7427275,a,1785638510742,0,-62.34930900128552,0.08548468586640628,-72.2903988355887,-89.52687106836977,7.071558671367514,0.020310072037953455,10
1785638510.8835676,b,1785638510883,0,-64.97804311013634,0.12805530683726374,-72.97814929692584,-91.67280032200222,6.572362291622389,0.01963373882258679,8
1785638510.9874973,a,1785638510987,0,-62.65204998551649,0.0979667933929791,-73.33847871845111,-92.15955863579504,7.08341784731829,0.03246414946585814,7
1785638511.141199,b,1785638511141,0,-67.15370441732593,0.07583862001660127,-71.24135220157841,-90.97946943404732,5.822593804929786,0.013412026073567552,8
1785638511.2447262,a,1785638511244,0,-63.11469547646243,0.05199550549875042,-71.45123760538362,-90.53399047942592,6.288024894860763,0.01710252653369965,7
1785638511.3924515,b,1785638511392,0,-65.72374185173507,0.08235368670538173,-71.23122573086209,-89.31157473328994,6.680380869513913,0.017136581803253594,10
1785638511.4869144,a,1785638511486,0,-63.72720264311799,0.09560992882878087,-66.69920600353854,-89.73713131266123,7.304732913950355,0.016355064930856793,8
1785638511.6543608,b,1785638511654,0,-66.91530305279956,0.08811154060701794,-75.48131904238254,-91.7418577189371,7.2413363689746095,0.013785550367675512,10
1785638511.7364967,a,1785638511736,0,-67.14662819457716,0.08772738960436588,-73.45821867096451,-91.41307360646493,6.864937521044267,0.0093882328064358,9
1785638511.9252236,b,1785638511925,1,-64.91339520967821,0.11723434349193376,-71.49816840304514,-93.40258291811948,6.66578063643669,0.02718217458274169,32
1785638511.9920511,a,1785638511992,0,-62.276348024155936,0.075445800377202,-73.65366864476789,-90.37392841380539,6.987199340345559,0.004158615243393695,8
1785638512.182969,b,1785638512182,1,-64.7545233726393,0.09916225408606476,-72.60815936459758,-92.0898899616769,5.210242387960307,0.019303048157316444,33
1785638512.2357967,a,1785638512235,0,-64.50598855474182,0.08592384201345296,-73.51943282070854,-88.5899044908551,4.995694775636934,0.030703311927247758,11
1785638512.45413,b,1785638512454,1,-65.70801753078327,0.08326747083109586,-72.1125519604557,-92.48421880712839,7.103187273056534,0.028271088046039124,31
1785638512.4851983,a,1785638512485,0,-64.29102628494222,0.08613583812721695,-74.36203762190337,-87.94637297735842,8.194906197996335,0.055174590317772276,11
1785638512.7054708,b,1785638512705,1,-62.49036122898806,0.12359800517405717,-71.54070425119157,-90.86344667418015,6.070467102091723,0.01850506160377679,32
1785638512.736594,a,1785638512736,0,-60.14686188819695,0.07538195966525627,-74.64780163501862,-93.63703274641,5.680824408644502,0.043914341355280245,7
1785638512.966847,b,1785638512966,1,-62.963232559090336,0.10607871273585301,-73.04117338279272,-92.57124409428535,6.751787698706581,0.018611453561674617,29
1785638512.967204,a,1785638512967,0,-60.224880376812386,0.08347247377596996,-75.04572729803813,-92.26054709824021,5.742841898325579,0.012703087403935326,8
1785638513.2240546,a,1785638513224,0,-63.873693149946966,0.06089100607159493,-73.4586913926106,-91.50698725184066,6.757902061954333,0.031478106135433434,8
1785638513.2240546,b,1785638513224,1,-66.619042143878,0.08486798255345945,-74.48405119648885,-90.41503216745197,6.44618217471225,0.018773928226589107,31
1785638513.4882064,b,1785638513488,1,-68.35379053780171,0.12378390273378241,-75.45137083156898,-90.7447361208637,7.033270785750858,0.039805158335266905,34
1785638513.4882064,a,1785638513488,0,-65.47889414624063,0.06989148424255055,-75.91575403454148,-93.08777159990932,8.166355577534778,0.03626138762873407,6
1785638513.7224944,b,1785638513722,1,-66.36658858597076,0.12272888572487828,-76.21315760019836,-91.33875087963082,5.7974885050901515,0.03632895130722098,34
1785638513.7224944,a,1785638513722,0,-64.67626095027171,0.08748069305643685,-72.73966475392629,-90.37197634482125,6.160099411113777,0.03332207168038543,8
1785638513.9884775,a,1785638513988,0,-66.20497048386427,0.12345859940467531,-72.51923435897876,-93.23279571911564,6.374127429753279,0.03586263274316585,10
1785638513.9884775,b,1785638513988,1,-65.46680098195448,0.11904787707974611,-77.09786156744238,-91.43595291258939,6.961824698481774,0.009458988519820275,34
1785638514.2540545,b,1785638514254,1,-66.15287477707888,0.11753731308402565,-71.28936096266075,-90.9059913784144,7.0328502883447825,0.04354228492930882,30
1785638514.2552776,a,1785638514255,0,-68.1443466298004,0.1084273958953155,-75.25539469456554,-90.72530651386467,5.835525176879791,0.014235059070336243,11
1785638514.5002627,b,1785638514500,1,-66.23109743676962,0.15626009240567063,-75.82354852608809,-89.53206117413747,6.155867710130893,0.02669812530018468,31
1785638514.5002627,a,1785638514500,0,-67.1347404516057,0.06992584253361722,-73.73521953076957,-91.8381693265114,8.159989117527111,0.029358371822716677,11
1785638514.7678576,a,1785638514767,0,-67.46215445745908,0.10880364322956988,-74.33576037258467,-89.52654147861752,5.235078767394505,0.032372247605576,6
1785638514.7678576,b,1785638514767,1,-67.08565968021696,0.10471996468607846,-73.73703487814711,-92.21083588672892,4.93877534340619,0.048014546821454084,35
